Time        	Cd            	Cd(f)         	Cd(r)         	Cl            	Cl(f)         	Cl(r)         	CmPitch       	CmRoll        	CmYaw         	Cs            	Cs(f)         	Cs(r)         
0.025         	5.559664e+00	2.779832e+00	2.779832e+00	-1.357293e+00	-7.128235e-01	-6.444696e-01	-3.417693e-02	4.297370e-21	9.528318e-21	5.157053e-21	1.210684e-20	-6.949791e-21
0.05          	4.216340e+00	2.108170e+00	2.108170e+00	-5.838073e-01	-3.140089e-01	-2.697984e-01	-2.210523e-02	2.919241e-21	7.163461e-21	6.629534e-21	1.047823e-20	-3.848694e-21
0.075         	3.374140e+00	1.687070e+00	1.687070e+00	-3.211438e-01	-1.751558e-01	-1.459881e-01	-1.458384e-02	2.054867e-21	5.648013e-21	7.312983e-21	9.304505e-21	-1.991521e-21
0.1           	2.827366e+00	1.413683e+00	1.413683e+00	-1.994200e-01	-1.096071e-01	-8.981289e-02	-9.897099e-03	1.443315e-21	4.719244e-21	7.547738e-21	8.493113e-21	-9.453745e-22
0.125         	2.456906e+00	1.228453e+00	1.228453e+00	-1.326375e-01	-7.326043e-02	-5.937708e-02	-6.941678e-03	1.109275e-21	4.111751e-21	7.665683e-21	7.944592e-21	-2.789093e-22
0.15          	2.195329e+00	1.097665e+00	1.097665e+00	-9.165545e-02	-5.087008e-02	-4.078536e-02	-5.042360e-03	8.776985e-22	3.677080e-21	7.732684e-21	7.543422e-21	1.892620e-22
0.175         	2.003729e+00	1.001864e+00	1.001864e+00	-6.419632e-02	-3.589028e-02	-2.830604e-02	-3.792118e-03	6.531353e-22	3.368465e-21	7.752116e-21	7.244523e-21	5.075928e-22
0.2           	1.858267e+00	9.291337e-01	9.291337e-01	-4.526210e-02	-2.557717e-02	-1.968493e-02	-2.946122e-03	5.112992e-22	3.143719e-21	7.766071e-21	7.026754e-21	7.393165e-22
0.225         	1.744387e+00	8.721933e-01	8.721933e-01	-3.125123e-02	-1.798201e-02	-1.326923e-02	-2.356392e-03	3.851899e-22	2.974709e-21	7.766431e-21	6.857925e-21	9.085065e-22
0.25          	1.652948e+00	8.264739e-01	8.264739e-01	-2.092309e-02	-1.239423e-02	-8.528852e-03	-1.932691e-03	2.648466e-22	2.843232e-21	7.772147e-21	6.729305e-21	1.042842e-21
0.275         	1.578222e+00	7.891110e-01	7.891110e-01	-1.302014e-02	-8.129290e-03	-4.890851e-03	-1.619220e-03	1.343445e-22	2.742342e-21	7.766591e-21	6.625637e-21	1.140954e-21
0.3           	1.516004e+00	7.580021e-01	7.580021e-01	-6.904141e-03	-4.832986e-03	-2.071155e-03	-1.380916e-03	2.596404e-23	2.663519e-21	7.763168e-21	6.545103e-21	1.218065e-21
0.325         	1.463557e+00	7.317785e-01	7.317785e-01	-2.196083e-03	-2.293338e-03	9.725471e-05	-1.195296e-03	-7.733858e-23	2.603045e-21	7.755106e-21	6.480598e-21	1.274508e-21
0.35          	1.418917e+00	7.094584e-01	7.094584e-01	1.485597e-03	-3.048299e-04	1.790427e-03	-1.047628e-03	-1.841948e-22	2.556036e-21	7.745761e-21	6.428917e-21	1.316844e-21
0.375         	1.380501e+00	6.902506e-01	6.902506e-01	4.452786e-03	1.298376e-03	3.154410e-03	-9.280170e-04	-2.833483e-22	2.520449e-21	7.734875e-21	6.387886e-21	1.346989e-21
0.4           	1.347245e+00	6.736227e-01	6.736227e-01	6.798751e-03	2.569715e-03	4.229036e-03	-8.296607e-04	-3.849165e-22	2.492517e-21	7.726171e-21	6.355602e-21	1.370569e-21
0.425         	1.318340e+00	6.591700e-01	6.591700e-01	8.699796e-03	3.602140e-03	5.097656e-03	-7.477582e-04	-4.867648e-22	2.472362e-21	7.716847e-21	6.330786e-21	1.386061e-21
0.45          	1.293144e+00	6.465718e-01	6.465718e-01	1.030119e-02	4.471753e-03	5.829433e-03	-6.788397e-04	-5.979794e-22	2.458935e-21	7.702939e-21	6.310404e-21	1.392534e-21
